姓名,分类,主分类,可信度,出现次数,相关出现,涉及书数,涉及章节数,主要书目,线索
尹清枫,军事人物 / 被害人 / 公款经费 / 公共论战,军事人物,99,19,19,1,8,李敖大哥大(19),像、委员、总统、市长、司令、参谋、批评、民进党
梁肃戎,政治人物 / 公职人员 / 通信 / 公共论战,政治人物,99,19,19,1,6,李敖大哥大(19),国民党、像、先生、寄给、见、事务、律师、台独
皮尔逊,媒体 / 出版 / 公共论战 / 神交引用,媒体,99,19,19,1,2,李敖大哥大(19),夫人、总统、报纸、见、访问、将军、参谋、朋友
吴乃仁,政治人物 / 党务宣传,政治人物,99,18,18,1,5,李敖大哥大(18),民进党、司令、法院、杂志、总统、像、大学、将军
吴荣元,同案狱友 / 政治异议者 / 通信,同案狱友,99,18,18,1,3,李敖大哥大(18),学生、大学、主席、脚镣、判决、司令、告诉我、政府
文天祥,历史类比引用 / 政治异议者,历史类比引用,99,18,18,1,5,李敖大哥大(18),院长、家里、读、像、弟弟、监狱、政府、市长
施启扬,司法人员 / 政治人物 / 同学 / 通信 / 公共论战,司法人员,99,18,18,1,5,李敖大哥大(18),院长、法院、国民党、太太、法务部、部长、像、总统
林洋港,司法人员 / 公职人员 / 政治人物 / 诉讼 / 公共论战,司法人员,99,18,18,1,8,李敖大哥大(18),院长、法院、访问、总统、见、政治、书里、一起
童元方,情感 / 姻亲 / 师生,情感,99,18,16,1,1,李敖大哥大(18),情书、太太、结婚、教授、学者、大学、见、出版
老子,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,99,18,18,1,7,李敖大哥大(18),古代、哲学、老师、思想、碰到、民进党、台独、学生
许文龙,亲属 / 政治人物 / 律师代理,待复核,99,18,8,1,7,李敖大哥大(18),妈妈、律师、市长、见、调查局、像、政府、总统
赖国洲,媒体 / 学术 / 公职人员 / 公共论战,媒体,99,18,18,1,5,李敖大哥大(18),民进党、像、总统、朋友、电视、一起、调查局、国民党
陈隆志,学术 / 公共论战,学术,99,18,18,1,3,李敖大哥大(18),政府、台独、部长、大学、告诉我、见、总统、民进党
麦克阿瑟,军事人物 / 公职人员 / 历史类比引用,军事人物,99,18,18,1,7,李敖大哥大(18),将军、爸爸、情书、一起、电报、弟弟、律师、见
列宁,政治人物 / 公共论战 / 历史类比引用,政治人物,99,17,17,1,7,李敖大哥大(17),国民党、民进党、总统、共产党、政治、见、主席、告诉我
尼克松,政治人物 / 主剧情人物 / 小说剧本人物 / 历史类比引用,政治人物,99,17,17,1,8,李敖大哥大(17),总统、太太、政治、像、电视、将军、访问、报导
戴季陶,政治人物 / 党务宣传 / 公共论战 / 历史类比引用,政治人物,99,17,17,1,7,李敖大哥大(17),院长、儿子、国民党、爸爸、一起、大学、父亲、朋友
方豪,师生 / 学术 / 宗教人物 / 通信 / 创作资料协助,师生,99,17,17,1,1,李敖大哥大(17),一起、妹妹、出版、台大、见、跟我说、特务、国民党
李庆元,政治人物 / 创作资料协助 / 诉讼 / 公共论战 / 见面,政治人物,99,17,17,1,6,李敖大哥大(17),朋友、委员、记者、总统、书里、政府、告诉我、县长
苏秋镇,政治人物 / 政治异议者 / 公共论战 / 见面,政治人物,99,17,17,1,3,李敖大哥大(17),国民党、委员、朋友、问我、法院、民进党、所谓、告诉我
郭冠英,媒体 / 创作资料协助 / 公共论战,媒体,99,17,17,1,3,李敖大哥大(17),认识、告诉我、文学、寄给、诗、节目、出版社、出版
陈诚,政治人物 / 军事人物 / 创作资料协助 / 历史类比引用,政治人物,99,17,17,1,10,李敖大哥大(17),爸爸、总统、共产党、政治、院长、国民党、司令、电报
霍姆斯,司法人员 / 诗文出处 / 历史类比引用 / 神交引用,司法人员,99,17,17,1,4,李敖大哥大(17),法官、总统、见、节目、思想
何应钦,军事人物 / 政治人物 / 公职人员 / 历史类比引用,军事人物,99,16,16,1,3,李敖大哥大(16),将军、学生、儿子、大学、像、见、国民党、朋友
史迪威,军事人物 / 政治人物 / 公共论战 / 神交引用,军事人物,99,16,16,1,2,李敖大哥大(16),参谋、将军、研究、爸爸、所谓、夫人、像、书里
孟子,学术 / 历史类比引用 / 神交引用,学术,99,16,16,1,10,李敖大哥大(16),告诉我、大学、读、院长、所谓、情人、老师、像
山庄,政治人物 / 朋友 / 党务宣传,待复核,99,16,9,1,5,李敖大哥大(16),总统、朋友、宣传、县长、律师
时候讲,公共论战 / 政治人物 / 见面,待复核,99,16,12,1,14,李敖大哥大(16),总统、共产党、结婚、司令、师长、政治、所谓、访问
朱熹,神交引用 / 学术,神交引用,99,16,16,1,5,李敖大哥大(16),读、将军、学生、像、古代、研究、论文
李昂,诗文出处 / 出版 / 媒体 / 朋友 / 见面 / 公共论战,诗文出处,99,16,16,1,2,李敖大哥大(16),朋友、情人、跟我说、分手、台大、杂志、哲学
李焕,政治人物 / 党务宣传 / 公共论战,政治人物,99,16,16,1,4,李敖大哥大(16),国民党、爸爸、警察、一起、哥哥、像、委员、民进党
李钟桂,婚姻相关 / 公共论战 / 见面,婚姻相关,99,16,16,1,2,李敖大哥大(16),太太、院长、法院、国民党、家里、法务部、总统、诗
林瑞图,政治人物 / 选举助选 / 通信 / 公共论战,政治人物,99,16,16,1,2,李敖大哥大(16),总统、委员、检察官、像、节目、法院、宣传、起诉
陈炯明,政治人物 / 军事人物 / 公共论战 / 历史类比引用,政治人物,99,16,16,1,3,李敖大哥大(16),将军、所谓、国民党、认识、儿子、共产党、政府、爸爸
魏廷朝,朋友 / 创作资料协助 / 政治异议者 / 公共论战,朋友,99,16,16,1,8,李敖大哥大(16),朋友、问我、所谓、一起、老师、台独、国民党、同学
黄主文,政治人物 / 公共论战,政治人物,99,16,16,1,11,李敖大哥大(16),总统、主席、读、经费、一起、印务、朋友、家里
伍金地,政治人物 / 公共论战,待复核,99,15,9,1,1,李敖大哥大(15),主席、共产党、主义、先生、像、国民党、秘书、委员
华盛顿,政治人物 / 公职人员 / 历史类比引用,政治人物,99,15,15,1,5,李敖大哥大(15),教授、大学、总统、宣传、将军
江道生,公共论战 / 出版 / 见面,公共论战,99,15,11,1,5,李敖大哥大(15),国民党、报纸、弟弟、先生、见、哲学、一起、请我
王五,江湖人物 / 烈士殉难 / 历史类比引用 / 神交引用,江湖人物,99,15,15,1,10,李敖大哥大(15),像、法官、法院、判决、朋友、古代
王文洋,财产债务 / 师生 / 公共论战,财产债务,99,15,15,1,1,李敖大哥大(15),儿子、朋友、太太、教授、见、教书、大学、电话
米巴,神交引用 / 公共论战 / 朋友,待复核,99,15,15,1,1,李敖大哥大(15),告诉我、思想、历史上、台独、像、政治
能证明,公共论战 / 政治人物 / 司法人员,公共论战,99,15,13,1,11,李敖大哥大(15),像、告诉我、共产党、总统、法官、政府、民进党、爸爸
陈俊源,诉讼 / 刑求人员 / 公共论战 / 见面,诉讼,99,15,14,1,3,李敖大哥大(15),判决、国民党、调查局、民进党、会面、法院、见、家里
顾炎武,学术 / 政治异议者 / 历史类比引用 / 神交引用,学术,99,15,15,1,3,李敖大哥大(15),像、说过、妈妈、政府、太太、学者、传记
顾维钧,政治人物 / 公职人员 / 历史类比引用,政治人物,99,15,15,1,3,李敖大哥大(15),碰到、秘书、国民党、见、部长、政府、朋友、像
黄周旋,通信 / 司法人员 / 刑求人员,待复核,99,15,10,1,3,李敖大哥大(15),电话、审判长、判决、调查局、封杀、妻、国民党、法官
黄崑虎,政治人物,政治人物,99,15,12,1,2,李敖大哥大(15),委员、选举、民进党、辩护、朋友、政治、一起
孙武,军事人物 / 历史类比引用 / 神交引用,军事人物,99,14,14,1,3,李敖大哥大(14),学术、思想、古人、著作、研究、中央研究院、见、论文
张作霖,军事人物 / 政治人物 / 公职人员 / 历史类比引用,军事人物,99,14,14,1,5,李敖大哥大(14),爸爸、所谓、父亲、政府、国民党、报人、总统
曹操,政治人物 / 军事人物 / 诗文出处 / 历史类比引用 / 公共论战,政治人物,99,14,14,1,5,李敖大哥大(14),历史上、特务、朋友、妈妈、哥哥
罗明才,亲属 / 政治人物,亲属,99,14,11,1,5,李敖大哥大(14),儿子、委员、法院、父亲、主席、像、找他、总统
翁岳生,司法人员 / 学术 / 见面,司法人员,99,14,14,1,7,李敖大哥大(14),法院、院长、法官、老师、大学、台大、判决、委员
连方瑀,公共论战 / 亲属,公共论战,99,14,14,1,2,李敖大哥大(14),太太、序、夫人、国民党、一起、电视、同在、告诉我
里根,政治人物 / 主剧情人物 / 小说剧本人物 / 媒体 / 历史类比引用,政治人物,99,14,14,1,8,李敖大哥大(14),总统、朋友、部长、法院、国民党、批评、情书、像
项羽,政治人物 / 军事人物 / 神交引用,政治人物,99,14,14,1,6,李敖大哥大(14),共产党、爸爸、像、见、古人、夫人
关中,政治人物 / 党务宣传 / 选举助选,政治人物,99,13,13,1,4,李敖大哥大(13),朋友、国民党、见、老师、教授、研究、政治、问我
冉茂芹,神交引用 / 见面,待复核,99,13,8,1,3,李敖大哥大(13),像、见、见到、请我、先生、电话、朋友
卡特,政治人物 / 主剧情人物 / 小说剧本人物 / 历史类比引用,政治人物,99,13,13,1,5,李敖大哥大(13),总统、访问、政府、一起
吕后,历史类比引用 / 政治人物 / 神交引用,历史类比引用,99,13,13,1,1,李敖大哥大(13),情书、总统、像、将军、一起、写信、古代、见
林志嘉,政治人物 / 公共论战 / 见面,政治人物,99,13,11,1,3,李敖大哥大(13),国民党、委员、县长、一起、选举、政治
王安石,历史类比引用 / 政治人物 / 学术 / 神交引用,历史类比引用,99,13,13,1,7,李敖大哥大(13),诗、一起、像、见、老师、古人
王昇,军事人物 / 党务宣传 / 公共论战 / 历史类比引用,军事人物,99,13,13,1,5,李敖大哥大(13),政治、总统、国民党、弟弟、将军、上校、中将、一起
萧万长,政治人物 / 公共论战,政治人物,99,13,13,1,6,李敖大哥大(13),政府、国民党、总统、委员、院长、选举、所谓
萧金兰,司法人员 / 政治人物 / 刑求人员,司法人员,99,13,11,1,2,李敖大哥大(13),国民党、起诉、检察官、委员、立委、法务部、民进党、调查局
邱义仁,政治人物 / 政治异议者 / 公共论战 / 见面,政治人物,99,13,13,1,4,李敖大哥大(13),总统、告诉我、民进党、秘书、研究、学术、行政院的秘书长邱毅仁
马绍尔,政治人物,待复核,99,13,5,1,3,李敖大哥大(13),政府
黄石城,公职人员 / 政治人物 / 公共论战,公职人员,99,13,13,1,3,李敖大哥大(13),委员、选举、政治、财产、总统、辩护、民进党、县长
严家淦,政治人物 / 公职人员 / 公共论战 / 历史类比引用,政治人物,99,12,12,1,4,李敖大哥大(12),总统、主席、所谓、政治、财产、爸爸
巴顿,军事人物 / 神交引用,军事人物,99,12,12,1,2,李敖大哥大(12),将军、总统
徐武军,见面 / 学术,见面,99,12,12,1,2,李敖大哥大(12),教授、大学、儿子、同学、朋友、爸爸、见、见面
戴高乐,政治人物 / 军事人物 / 神交引用,政治人物,99,12,12,1,5,李敖大哥大(12),总统、部长、民进党、女儿、将军、访问、像
曾志朗,学术行政 / 政治人物,学术行政,99,12,10,1,6,李敖大哥大(12),部长、研究、中央研究院、院长、像、学生、大学、委员
林信义,政治人物 / 学术行政,政治人物,99,12,9,1,7,李敖大哥大(12),部长、委员、像、民进党、院长、政府、批评、一起
林青霞,媒体 / 见面,媒体,99,12,12,1,3,李敖大哥大(12),到我家、我家来、见、见面、写信、读、嫁给、认识
柯远芬,军事人物 / 公共论战 / 出版,军事人物,99,12,11,1,3,李敖大哥大(12),参谋、访问、国民党、少将、说过、电报、序、报纸
沈富雄,政治人物 / 公共论战,政治人物,99,12,12,1,5,李敖大哥大(12),委员、像、民进党、家里、总统、报纸、碰到、政府
洪秀柱,政治人物 / 公共论战,政治人物,99,12,12,1,3,李敖大哥大(12),国民党、委员、主席、夫人、院长、法庭
王令麟,媒体 / 财产债务 / 公共论战,媒体,99,12,12,1,3,李敖大哥大(12),请我、节目、爸爸、儿子、国民党、打电话、电话、法官
艾登,政治人物 / 公共论战 / 神交引用,政治人物,99,12,12,1,3,李敖大哥大(12),碰到、部长、总统、见、节目、说过、太太
钟逸人,见面,见面,99,12,12,1,1,李敖大哥大(12),访问、共产党、国民党、告诉我、主义、所谓、受访
黄昭堂,政治异议者 / 政治人物 / 公共论战,政治异议者,99,12,12,1,5,李敖大哥大(12),台独、主席、政治、总统、告诉我、像、选举、委员
丁慰慈,刑求受害,刑求受害,99,11,11,1,1,李敖大哥大(11),刑求、共产党、国民党、政府、一起
何凡,媒体 / 出版 / 朋友 / 创作资料协助,媒体,99,11,11,1,1,李敖大哥大(11),朋友、市长、查禁、文星、政府、警备总部、出版、报纸
何春蕤,学术 / 人权救援 / 公共论战,学术,99,11,11,1,2,李敖大哥大(11),教授、批评、大学、像、主义、节目、法官、研究
向总统,政治人物,政治人物,99,11,11,1,6,李敖大哥大(11),总统、书里、访问、市长、回信、经费、秘书、委员
吴成典,政治人物 / 公共论战 / 诉讼,政治人物,99,11,11,1,4,李敖大哥大(11),委员、国民党、主席、民进党、总统、法院、节目、诗
孙膑,军事人物 / 历史类比引用 / 神交引用,军事人物,99,11,11,1,2,李敖大哥大(11),大学、研究、学术、论文、古人、史学、老师、教授
宋太祖,政治人物 / 军事人物 / 历史类比引用 / 神交引用,政治人物,99,11,11,1,3,李敖大哥大(11),院长、历史上、见、见面、像、委员
