姓名,分类,主分类,可信度,出现次数,相关出现,涉及书数,涉及章节数,主要书目,线索
曹魏,亲属,亲属,54,1,1,1,1,李敖有话说(1),儿子
朱介凡,出版,出版,54,1,1,1,1,李敖有话说(1),杂志、文星、中将、国民党、政治
朱德写,通信,通信,54,1,1,1,1,李敖有话说(1),电报、司令、国民党
朱立民,学术,学术,54,1,1,1,1,李敖有话说(1),大学、台大、院长、文学、像
权解释,司法人员,司法人员,54,1,1,1,1,李敖有话说(1),法官、判决
李云龙,亲属,亲属,54,1,1,1,1,李敖有话说(1),儿子、政府、先生
李天羽,军事人物 / 政治人物 / 见面,军事人物,54,1,1,1,1,李敖有话说(1),法院、部长、司令、参谋
李永平,政治人物,政治人物,54,1,1,1,1,李敖有话说(1),委员、选举
李陵辩,律师代理,律师代理,54,1,1,1,1,李敖有话说(1),辩护
杜致义,亲属,亲属,54,1,1,1,1,李敖有话说(1),妈妈、太太、总统、政府、先生
杨丰卿,司法人员 / 诉讼,司法人员,54,1,1,1,1,李敖有话说(1),院长、法官、法院、判决
杨力行,司法人员 / 诉讼,司法人员,54,1,1,1,1,李敖有话说(1),院长、法官、法院、判决、宣传
林彪有,姻亲,姻亲,54,1,1,1,1,李敖有话说(1),见、夫人
林振国,政治人物 / 通信,政治人物,54,1,1,1,1,李敖有话说(1),写信、部长
林肯丑,通信,通信,54,1,1,1,1,李敖有话说(1),写信、像
林肯很,监狱行政,监狱行政,54,1,1,1,1,李敖有话说(1),秘书、总统、政府
查分析,司法人员,司法人员,54,1,1,1,1,李敖有话说(1),研究、检察官、法院、所谓
柴红,司法人员,司法人员,54,1,1,1,1,李敖有话说(1),审判长、判决
梁院长,学术行政,学术行政,54,1,1,1,1,李敖有话说(1),院长
梅讲,师生,师生,54,1,1,1,1,李敖有话说(1),找我、教授、问我、大学
水桶传,师生,师生,54,1,1,1,1,李敖有话说(1),学生、总统
温振源,师生,师生,54,1,1,1,1,李敖有话说(1),教授、台大
满声浪,监狱行政,监狱行政,54,1,1,1,1,李敖有话说(1),秘书、主席
满心期,师生,师生,54,1,1,1,1,李敖有话说(1),教授、北大、批评
牛来玩,师生,师生,54,1,1,1,1,李敖有话说(1),学生、杂志
王家骅,证人见证 / 诉讼,证人见证,54,1,1,1,1,李敖有话说(1),秘书、总统
王惕吾,媒体 / 出版 / 财产债务 / 公共论战,媒体,54,1,1,1,1,李敖有话说(1),报纸、上校、中将、像
皮子,学术行政,学术行政,54,1,1,1,1,李敖有话说(1),本院、律师、部长
盛举,师生,师生,54,1,1,1,1,李敖有话说(1),教授、大学
程潜,军事人物 / 政治人物 / 选举助选 / 公共论战 / 历史类比引用,军事人物,54,1,1,1,1,李敖有话说(1),太太、国民党、共产党
程潜选,亲属,亲属,54,1,1,1,1,李敖有话说(1),儿子、序、总统
第五场,亲属,亲属,54,1,1,1,1,李敖有话说(1),见、母亲
简历,政治人物,政治人物,54,1,1,1,1,李敖有话说(1),委员、部长、像
纪昌,师生,师生,54,1,1,1,1,李敖有话说(1),教授、北大
纪纲,学术行政,学术行政,54,1,1,1,1,李敖有话说(1),院长
经国夫,姻亲,姻亲,54,1,1,1,1,李敖有话说(1),夫人、研究、中央研究院、像
罗勃泰,亲属,亲属,54,1,1,1,1,李敖有话说(1),爸爸
翁林澄,学术,学术,54,1,1,1,1,李敖有话说(1),碰到、博士、大学、总干事、法院、先生
胡春惠,师生,师生,54,1,1,1,1,李敖有话说(1),教授、研究、中央研究院、所长
胡森田,司法人员 / 诉讼,司法人员,54,1,1,1,1,李敖有话说(1),院长、法官、法院、判决、宣传
胡适代,律师代理,律师代理,54,1,1,1,1,李敖有话说(1),交情、大学、代理
能改观,政治人物,政治人物,54,1,1,1,1,李敖有话说(1),法院、主席、委员、国民党、所谓
能辞职,学术行政,学术行政,54,1,1,1,1,李敖有话说(1),院长、总统、所谓
苏州相,师生,师生,54,1,1,1,1,李敖有话说(1),师母
苏联关,亲属,亲属,54,1,1,1,1,李敖有话说(1),朋友、弟弟、国民党
苏起还,媒体,媒体,54,1,1,1,1,李敖有话说(1),同仁、节目、电视、法院
荣版公,律师代理,律师代理,54,1,1,1,1,李敖有话说(1),见、辩护、立委、民进党
蒋公偕,姻亲,姻亲,54,1,1,1,1,李敖有话说(1),夫人
蓝灯出,出版,出版,54,1,1,1,1,李敖有话说(1),出版社、出版、政府、查禁
融危机,通信,通信,54,1,1,1,1,李敖有话说(1),电话、部长
许出版,通信,通信,54,1,1,1,1,李敖有话说(1),回信、出版、将军
许增男,司法人员 / 诉讼,司法人员,54,1,1,1,1,李敖有话说(1),院长、法官、法院、判决、宣传
许表决,政治人物,政治人物,54,1,1,1,1,李敖有话说(1),主席、委员、国民党、民进党
谢松苍,师生,师生,54,1,1,1,1,李敖有话说(1),教授
谢正勇,师生,师生,54,1,1,1,1,李敖有话说(1),教授、台大
谢谢三,学术行政,学术行政,54,1,1,1,1,李敖有话说(1),告诉我、院长、委员
赖蒋公,政治人物,政治人物,54,1,1,1,1,李敖有话说(1),总统、部长
赵良燕,政治人物 / 公共论战,政治人物,54,1,1,1,1,李敖有话说(1),委员、部长
连宋阵,见面,见面,54,1,1,1,1,李敖有话说(1),见、见面、政治
连战压,亲属,亲属,54,1,1,1,1,李敖有话说(1),家里
连战同,证人见证,证人见证,54,1,1,1,1,李敖有话说(1),见、见证、证人、国民党、政治
连战并,见面,见面,54,1,1,1,1,李敖有话说(1),认识、一起、总统、选举、民进党、所谓
连战支,通信,通信,54,1,1,1,1,李敖有话说(1),致函、主席、委员、国民党、民进党、军购
连爆炸,亲属,亲属,54,1,1,1,1,李敖有话说(1),儿子、特务
那么开,政治人物,政治人物,54,1,1,1,1,李敖有话说(1),主席、委员、政治、所谓
那么阔,亲属,亲属,54,1,1,1,1,李敖有话说(1),交情、儿子、将军
那很难,姻亲,姻亲,54,1,1,1,1,李敖有话说(1),问我、太太
那王太,亲属,亲属,54,1,1,1,1,李敖有话说(1),儿子、夫人
那种头,师生,师生,54,1,1,1,1,李敖有话说(1),教授、研究、大学、中央研究院、节目
那种打,党务宣传,党务宣传,54,1,1,1,1,李敖有话说(1),部长、国民党、宣传
那钱行,师生,师生,54,1,1,1,1,李敖有话说(1),老师、儿子、先生
郑彦棻,司法人员 / 公职人员 / 政治人物 / 党务宣传 / 选举助选 / 监狱行政 / 公共论战 / 历史类比引用,司法人员,54,1,1,1,1,李敖有话说(1),学生、父亲、大学、秘书、总统、部长、共产党
郑清茂,创作资料协助 / 学术 / 出版,创作资料协助,54,1,1,1,1,李敖有话说(1),教授、弟弟、太太、台大、院长、法院
郑邦镇,学术 / 政治人物 / 选举助选 / 公共论战,学术,54,1,1,1,1,李敖有话说(1),教授
郑部长,学术行政,学术行政,54,1,1,1,1,李敖有话说(1),院长、检察长、法务部、法院、部长、国民党
郭重吉,律师代理,律师代理,54,1,1,1,1,李敖有话说(1),大学、代理、秘书、委员
都口口,师生,师生,54,1,1,1,1,李敖有话说(1),教授、总统
金校长,师生,师生,54,1,1,1,1,李敖有话说(1),老师、父亲
金溥聪,政治人物 / 见面 / 公共论战,政治人物,54,1,1,1,1,李敖有话说(1),见、请我、市长
金耀基,师生,师生,54,1,1,1,1,李敖有话说(1),教授、大学
金花老,师生,师生,54,1,1,1,1,李敖有话说(1),教授、告诉我、太太、大学、历史上
钱付卡,公款经费,公款经费,54,1,1,1,1,李敖有话说(1),经费、国民党
钱穆认,师生,师生,54,1,1,1,1,李敖有话说(1),认识、学生
钱穆讲,见面,见面,54,1,1,1,1,李敖有话说(1),见、见面、总统、所谓
钱贿选,司法人员,司法人员,54,1,1,1,1,李敖有话说(1),检察官、委员、选举
闻闻看,师生,师生,54,1,1,1,1,李敖有话说(1),学生、大学、共产党
阎孟华,亲属,亲属,54,1,1,1,1,李敖有话说(1),父亲、太太、委员
陆启功,亲属,亲属,54,1,1,1,1,李敖有话说(1),女儿、像、先生
陈冲,政治人物,政治人物,54,1,1,1,1,李敖有话说(1),写信、部长
陈彦增,同学 / 朋友 / 见面 / 通信 / 证人见证 / 出版 / 公共论战,同学,54,1,1,1,1,李敖有话说(1),律师
陈涵,司法人员 / 诉讼 / 公共论战,司法人员,54,1,1,1,1,李敖有话说(1),检察官、法院
陈诚听,财产债务,财产债务,54,1,1,1,1,李敖有话说(1),财产
陈诚讲,见面,见面,54,1,1,1,1,李敖有话说(1),见、见到、院长、记者、法院、总统、国民党
陈金英,亲属,亲属,54,1,1,1,1,李敖有话说(1),一起、妈妈、情书、总统、女士
陈阿姨,亲属,亲属,54,1,1,1,1,李敖有话说(1),一起、女儿
陶委员,政治人物,政治人物,54,1,1,1,1,李敖有话说(1),见、总统、委员、警备总部、所谓
雷登,师生,师生,54,1,1,1,1,李敖有话说(1),一起、老师、大学
雷震辩,律师代理,律师代理,54,1,1,1,1,李敖有话说(1),送我、辩护、政府、国民党、像
颜回言,师生,师生,54,1,1,1,1,李敖有话说(1),见、教授、大学
高职位,师生,师生,54,1,1,1,1,李敖有话说(1),学生、总统
魏火耀,学术行政,学术行政,54,1,1,1,1,李敖有话说(1),台大、院长
鲁迅捧,师生,师生,54,1,1,1,1,李敖有话说(1),教授、大学、台大
鲁迅立,亲属,亲属,54,1,1,1,1,李敖有话说(1),哥哥、思想、所谓、像
鲁迅辩,律师代理,律师代理,54,1,1,1,1,李敖有话说(1),辩护
黄郛看,通信,通信,54,1,1,1,1,李敖有话说(1),电报
黄阿厚,财产债务,财产债务,54,1,1,1,1,李敖有话说(1),支票、女士
东说西,媒体,媒体,53,2,1,1,2,李敖有话说(2),电视
从西安,政治人物,政治人物,53,2,1,1,2,李敖有话说(2),主席、国民党、政治
和战略,公共论战,公共论战,53,2,1,1,2,李敖有话说(2),国民党、共产党
时拿出,媒体,媒体,53,2,1,1,2,李敖有话说(2),节目
时推出,见面,见面,53,2,1,1,2,李敖有话说(2),一起
时陈水,政治人物,政治人物,53,2,1,1,2,李敖有话说(2),选举、所谓
李四骂,见面,见面,53,2,1,1,2,李敖有话说(2),见
甘地所,见面,见面,53,2,1,1,2,李敖有话说(2),一起、朋友
甘肃,政治人物,政治人物,53,2,1,1,1,李敖有话说(2),政府
能算,政治人物,政治人物,53,2,1,1,2,李敖有话说(2),总统
蔡璧煌,政治人物,政治人物,53,2,1,1,1,李敖有话说(2),主席、国民党
越南来,政治人物,政治人物,53,2,1,1,2,李敖有话说(2),部长
邵氏公,见面,见面,53,2,1,1,1,李敖有话说(2),认识、导演
郑所南,学术 / 出版 / 神交引用,学术,53,2,2,1,1,李敖有话说(2),古人、像
陆分离,媒体,媒体,53,2,1,1,2,李敖有话说(2),记者、部长、台独
陈得星,见面,见面,53,2,1,1,2,李敖有话说(2),见、先生
龙头住,见面,见面,53,2,1,1,2,李敖有话说(2),一起、朋友
万才,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),部长、将军
万计算,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),主席、国民党
严受损,学术,学术,53,1,1,1,1,李敖有话说(1),大学、部长
严重缺,诉讼,诉讼,53,1,1,1,1,李敖有话说(1),法院、委员、所谓
丰厚,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统
习人员,见面,见面,53,1,1,1,1,李敖有话说(1),见
于九十,媒体,媒体,53,1,1,1,1,李敖有话说(1),记者、委员
于澳洲,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员
于盘踞,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统、共产党
从共产,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),部长、共产党
从好比,见面,见面,53,1,1,1,1,李敖有话说(1),一起
从来急,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),主席
从梅乐,见面,见面,53,1,1,1,1,李敖有话说(1),见、特务、将军
从罗斯,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统
何振梁,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员
侯世家,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),主席
全部目,见面,见面,53,1,1,1,1,李敖有话说(1),见、台独
公事有,诉讼,诉讼,53,1,1,1,1,李敖有话说(1),法院
公文呈,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统
关到警,情治警务,情治警务,53,1,1,1,1,李敖有话说(1),警察、像
关心慰,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),政府
关李敖,学术,学术,53,1,1,1,1,李敖有话说(1),北大、先生
凤山,军事人物,军事人物,53,1,1,1,1,李敖有话说(1),将军、像
刘兆玄,学术 / 政治人物 / 公职人员 / 公共论战,学术,53,1,1,1,1,李敖有话说(1),大学、诗
利文斯,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统
利背信,见面,见面,53,1,1,1,1,李敖有话说(1),见
别人撞,见面,见面,53,1,1,1,1,李敖有话说(1),一起、报纸、电视
别人约,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统、所谓
别人美,军事人物,军事人物,53,1,1,1,1,李敖有话说(1),师长、国民党、像
别人质,见面,见面,53,1,1,1,1,李敖有话说(1),到我家、朋友
别人选,学术,学术,53,1,1,1,1,李敖有话说(1),大学、封杀、像
包括审,学术,学术,53,1,1,1,1,李敖有话说(1),研究
包钱,学术,学术,53,1,1,1,1,李敖有话说(1),北大
单独发,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),主席、像
印度驻,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),部长、像
台电公,朋友,朋友,53,1,1,1,1,李敖有话说(1),朋友、告诉我、委员
史料重,见面,见面,53,1,1,1,1,李敖有话说(1),一起
向全国,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统、国民党
吴健雄,神交引用 / 科学家,神交引用,53,1,1,1,1,李敖有话说(1),委员
吴育升,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员、所谓
周谷城,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),主席
周锡玮,政治人物 / 媒体 / 公共论战,政治人物,53,1,1,1,1,李敖有话说(1),委员
和地说,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),主席、说过
和平人,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统
和平恢,学术,学术,53,1,1,1,1,李敖有话说(1),研究、总统
和记录,见面,见面,53,1,1,1,1,李敖有话说(1),见、法院、总统
国信守,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统
国军歌,军事人物,军事人物,53,1,1,1,1,李敖有话说(1),将军、像
国库来,编辑,编辑,53,1,1,1,1,李敖有话说(1),发行、政府、警察、国民党
国签,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统
国表态,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),部长
国际级,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统
安保,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),部长、军购
安息,军事人物,军事人物,53,1,1,1,1,李敖有话说(1),将军
家乡父,见面,见面,53,1,1,1,1,李敖有话说(1),一起、说过
尚包围,媒体,媒体,53,1,1,1,1,李敖有话说(1),节目
尚尼姑,媒体,媒体,53,1,1,1,1,李敖有话说(1),节目
尹常两,见面,见面,53,1,1,1,1,李敖有话说(1),一起
山札基,出版,出版,53,1,1,1,1,李敖有话说(1),文星、部长
干部点,军事人物,军事人物,53,1,1,1,1,李敖有话说(1),将军
平奖委,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员、政治
平奖授,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员、政治
平解决,见面,见面,53,1,1,1,1,李敖有话说(1),一起、政府
廖学广,见面,见面,53,1,1,1,1,李敖有话说(1),见、委员、国民党
张三堆,神交引用,神交引用,53,1,1,1,1,李敖有话说(1),古代、古人、诗、像
张三祝,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员
张公汉,出版,出版,53,1,1,1,1,李敖有话说(1),序、将军
张立夫,见面,见面,53,1,1,1,1,李敖有话说(1),一起、少将
张群同,同学,同学,53,1,1,1,1,李敖有话说(1),同班
张讲,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),主席
彭仁敏,见面,见面,53,1,1,1,1,李敖有话说(1),请我、台独
戴名世,出版,出版,53,1,1,1,1,李敖有话说(1),序、学者
戴笠熟,见面,见面,53,1,1,1,1,李敖有话说(1),见
支援国,公共论战,公共论战,53,1,1,1,1,李敖有话说(1),共产党、军购
支烟,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),主席、将军
文件写,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),部长
文回忆,见面,见面,53,1,1,1,1,李敖有话说(1),见、书店
文杞,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),主席
时出示,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),朋友、总统
时又承,见面,见面,53,1,1,1,1,李敖有话说(1),访问
时反问,媒体,媒体,53,1,1,1,1,李敖有话说(1),记者
时听听,同事,同事,53,1,1,1,1,李敖有话说(1),同事、政府、文学
时期组,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),党部、国民党
时登出,公共论战,公共论战,53,1,1,1,1,李敖有话说(1),国民党、军购
时禁止,出版,出版,53,1,1,1,1,李敖有话说(1),出版、政治、书里、诗
时蒋宋,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员
时西北,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员、像
时要派,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),市长、警察
时还原,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),政府
明光,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),部长
曹冲用,见面,见面,53,1,1,1,1,李敖有话说(1),一起
曹操争,学术,学术,53,1,1,1,1,李敖有话说(1),台大、书里
朱德讲,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),主席、司令、共产党、主义
权力人,学术,学术,53,1,1,1,1,李敖有话说(1),学者、政府、主义
权蒙混,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员
李四活,见面,见面,53,1,1,1,1,李敖有话说(1),一起
李四红,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),告诉我、选举、古代
李四能,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),部长
李四证,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员
李四跟,见面,见面,53,1,1,1,1,李敖有话说(1),一起
李海,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),主席、参谋
杜威来,见面,见面,53,1,1,1,1,李敖有话说(1),访问、部长、国民党
束人,出版,出版,53,1,1,1,1,李敖有话说(1),序
束兵,军事人物,军事人物,53,1,1,1,1,李敖有话说(1),将军
杨老先,见面,见面,53,1,1,1,1,李敖有话说(1),碰到、像
杰克逊,政治人物 / 主剧情人物 / 小说剧本人物 / 历史类比引用,政治人物,53,1,1,1,1,李敖有话说(1),总统
林彪同,军事人物,军事人物,53,1,1,1,1,李敖有话说(1),将军
林肯讲,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统、像
查业务,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员
梁叫梁,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员、民进党
欧洲古,见面,见面,53,1,1,1,1,李敖有话说(1),认识、古代
步之际,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员
步来告,学术,学术,53,1,1,1,1,李敖有话说(1),跟我说、博士、总统
武穆,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员
毛笔可,学术,学术,53,1,1,1,1,李敖有话说(1),研究
水肥分,学术,学术,53,1,1,1,1,李敖有话说(1),大学、法院、立委、批评
沙荡,媒体 / 公共论战,媒体,53,1,1,1,1,李敖有话说(1),问我、杂志、记者
洪秀柱,政治人物 / 公共论战,政治人物,53,1,1,1,1,李敖有话说(1),委员
牛顿齐,学术,学术,53,1,1,1,1,李敖有话说(1),研究
牧养,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员、民进党
王兆国,军事人物,军事人物,53,1,1,1,1,李敖有话说(1),将军、先生
王壮弘,出版,出版,53,1,1,1,1,李敖有话说(1),出版、研究、先生
王纯碧,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员
王长慧,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员、女士
相争锋,军事人物,军事人物,53,1,1,1,1,李敖有话说(1),将军、像
祖国历,见面,见面,53,1,1,1,1,李敖有话说(1),一起
祖国合,见面,见面,53,1,1,1,1,李敖有话说(1),一起
祖国要,见面,见面,53,1,1,1,1,李敖有话说(1),一起
祖国连,见面,见面,53,1,1,1,1,李敖有话说(1),一起、历史上
祖国闹,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员、主义、所谓
秦国皇,见面,见面,53,1,1,1,1,李敖有话说(1),见、朋友
程序违,见面,见面,53,1,1,1,1,李敖有话说(1),见、序、委员
管子写,学术,学术,53,1,1,1,1,李敖有话说(1),传记、政治、古人
管钱,诉讼,诉讼,53,1,1,1,1,李敖有话说(1),法院、委员、像
纪念状,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统
经济财,诉讼,诉讼,53,1,1,1,1,李敖有话说(1),法院、委员
胡适透,媒体,媒体,53,1,1,1,1,李敖有话说(1),记者、总统
胡骑来,军事人物,军事人物,53,1,1,1,1,李敖有话说(1),将军
能够宏,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统
能审查,出版,出版,53,1,1,1,1,李敖有话说(1),序、委员
能悛,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),朋友、总统
苏俄缔,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),政府
苏嘉全,政治人物 / 公共论战,政治人物,53,1,1,1,1,李敖有话说(1),部长、民进党
苏方谈,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),政府、主义
苏联勾,公共论战,公共论战,53,1,1,1,1,李敖有话说(1),国民党、共产党、主义
苏联搞,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统、台独、所谓
苏联比,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统
苏联直,公共论战,公共论战,53,1,1,1,1,李敖有话说(1),国民党、共产党
苏联眉,见面,见面,53,1,1,1,1,李敖有话说(1),见、主义
苏联紧,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统
苏联翻,公共论战,公共论战,53,1,1,1,1,李敖有话说(1),国民党、共产党、主义、所谓
苏联达,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),政府
苏起能,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员
蒙田玩,见面,见面,53,1,1,1,1,李敖有话说(1),一起、一起给
袁维春,出版,出版,53,1,1,1,1,李敖有话说(1),出版、研究、先生
解很普,见面,见面,53,1,1,1,1,李敖有话说(1),见、批评、像
诸君痛,见面,见面,53,1,1,1,1,李敖有话说(1),陪他
诸葛亮三,见面,见面,53,1,1,1,1,李敖有话说(1),拜访
赵世勋,出版,出版,53,1,1,1,1,李敖有话说(1),报纸、记者
越南领,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),部长
连战勋,媒体,媒体,53,1,1,1,1,李敖有话说(1),节目
连战性,见面,见面,53,1,1,1,1,李敖有话说(1),见、朋友、导演
连战澄,公共论战,公共论战,53,1,1,1,1,李敖有话说(1),国民党、军购、说过
那何世,军事人物,军事人物,53,1,1,1,1,李敖有话说(1),将军
那流氓,出版,出版,53,1,1,1,1,李敖有话说(1),报纸
那理由,学术,学术,53,1,1,1,1,李敖有话说(1),大学、总统、所谓
那边保,诉讼,诉讼,53,1,1,1,1,李敖有话说(1),法院、总统、所谓
都举手,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),委员
都受伤,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),问我、部长、司令、国民党
都广开,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统
都络绎,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),主席、国民党
都肯割,军事人物,军事人物,53,1,1,1,1,李敖有话说(1),中将
金运昌,媒体,媒体,53,1,1,1,1,李敖有话说(1),记者、像、先生
钱支持,媒体,媒体,53,1,1,1,1,李敖有话说(1),电视、政府
钱穆找,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),总统
闻有关,见面,见面,53,1,1,1,1,李敖有话说(1),见、节目、民进党
陈仪行,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),主席、司令
陈诚用,见面,见面,53,1,1,1,1,李敖有话说(1),见、总统、司令、政治
韩愈问,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),市长、诗
马祖磕,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),部长
鲁迅恐,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),跟我说、主席、说过
鲁迅现,政治人物,政治人物,53,1,1,1,1,李敖有话说(1),主席
鲁迅结,见面,见面,53,1,1,1,1,李敖有话说(1),一起、古代
黄埔没,媒体,媒体,53,1,1,1,1,李敖有话说(1),节目
齐国君,媒体,媒体,53,1,1,1,1,李敖有话说(1),节目
龙头核,见面,见面,53,1,1,1,1,李敖有话说(1),一起、像
劳莱,文艺音乐 / 历史类比引用 / 神交引用,文艺音乐,52,2,2,1,2,李敖有话说(2),所谓
宣统,政治人物 / 历史类比引用 / 神交引用,政治人物,52,2,2,1,2,李敖有话说(2),像
李镇源,科学家 / 医疗照护 / 学术 / 人权救援 / 公共论战,科学家,52,2,2,1,2,李敖有话说(2),像
刘经扶,公共论战,公共论战,52,1,1,1,1,李敖有话说(1),共产党、先生
台独人,公共论战,公共论战,52,1,1,1,1,李敖有话说(1),台独
台独讲,公共论战,公共论战,52,1,1,1,1,李敖有话说(1),台独
和平谈,公共论战,公共论战,52,1,1,1,1,李敖有话说(1),台独
宋嘉树,朋友,朋友,52,1,1,1,1,李敖有话说(1),朋友
山西政,公共论战,公共论战,52,1,1,1,1,李敖有话说(1),政治
左派妥,朋友,朋友,52,1,1,1,1,李敖有话说(1),告诉我、思想
平运动,公共论战,公共论战,52,1,1,1,1,李敖有话说(1),政治
张三投,公共论战,公共论战,52,1,1,1,1,李敖有话说(1),政治
成算命,公共论战,公共论战,52,1,1,1,1,李敖有话说(1),共产党、先生
时并立,公共论战,公共论战,52,1,1,1,1,李敖有话说(1),国民党
时有钱,公共论战,公共论战,52,1,1,1,1,李敖有话说(1),共产党
权威斗,公共论战,公共论战,52,1,1,1,1,李敖有话说(1),国民党
李四没,公共论战,公共论战,52,1,1,1,1,李敖有话说(1),政治
经济分,公共论战,公共论战,52,1,1,1,1,李敖有话说(1),政治
胡适很,公共论战,公共论战,52,1,1,1,1,李敖有话说(1),政治、思想、所谓
胡风说,朋友,朋友,52,1,1,1,1,李敖有话说(1),跟我说、像
舒密特,通信 / 神交引用,通信,52,1,1,1,1,李敖有话说(1),朋友、主义
苏联隔,公共论战,公共论战,52,1,1,1,1,李敖有话说(1),政治
谢谢别,公共论战,公共论战,52,1,1,1,1,李敖有话说(1),政治
赖岳忠,媒体 / 朋友 / 见面 / 医疗照护 / 创作资料协助,媒体,52,1,1,1,1,李敖有话说(1),朋友
鲁迅等,公共论战,公共论战,52,1,1,1,1,李敖有话说(1),批评
黄巢睡,朋友,朋友,52,1,1,1,1,李敖有话说(1),问我
黑格尔,学术 / 神交引用,学术,52,1,1,1,1,李敖有话说(1),
胡适重,神交引用,神交引用,51,2,1,1,2,李敖有话说(2),思想、所谓
班叫徐,神交引用,神交引用,51,1,1,1,1,李敖有话说(1),古代、像
蔡邕说,神交引用,神交引用,51,1,1,1,1,李敖有话说(1),书里、古人
鲁迅正,神交引用,神交引用,51,1,1,1,1,李敖有话说(1),思想、文学
俞棘,媒体 / 出版 / 公共论战,媒体,50,2,2,1,2,李敖有话说(2),
刘德华,文艺音乐 / 媒体 / 神交引用,文艺音乐,50,2,2,1,1,李敖有话说(2),
